"","nGene","nReads","orig.ident","percent.mito","percent.ERCC","percent.ribo","res.0.6","plate","cell_ontology_class","tsne_1","tsne_2","tsne_3"
"L7.MAA001857.3_38_F.1.1",3900,1004800,"Combined",0,0.0300371844821395,0.00421277866242038,"2","MAA001857","type B pancreatic cell",14.0314703014503,-20.7220960205466,-15.750885967612
"M18.MAA001857.3_38_F.1.1",7050,1981236,"Combined",0,0.00295554999750894,0.0107443030512266,"3","MAA001857","pancreatic PP cell",23.1030337797325,16.4053704096859,8.60965199192713
"O4.MAA001857.3_38_F.1.1",6098,3105842,"Combined",0,0.00556158211482282,0.0109136266429522,"1","MAA001857","udf",6.59321967310541,-13.1899370803938,5.22634493145136
"P10.MAA001857.3_38_F.1.1",4605,1049475,"Combined",0,0.0113450737528709,0.0280854713070821,"3","MAA001857","pancreatic A cell",16.2889576505465,14.8489048229957,3.93863143221007
"I12.MAA001857.3_38_F.1.1",3688,532149,"Combined",0,0.0133055207898762,0.00300103918263494,"2","MAA001857","type B pancreatic cell",14.9366388560545,-21.7476460922377,-13.9657367975341
"H5.MAA001857.3_38_F.1.1",5191,2870622,"Combined",0,0.00859332261326526,0.0220349457364989,"4","MAA001857","udf",5.76035210981255,9.30466239758189,3.79020026796403
"I13.MAA001857.3_38_F.1.1",3697,325216,"Combined",0,0.0197635130043735,0.00210629243333661,"2","MAA001857","type B pancreatic cell",13.4001486120341,-22.0699834682593,-16.7423563797561
"J16.MAA001857.3_38_F.1.1",1248,51674,"Combined",0,0.181492745358931,0.0020319696559198,"2","MAA001857","type B pancreatic cell",11.3970194979453,-19.1068529405625,-16.4329356999442
"J17.MAA001857.3_38_F.1.1",3763,314631,"Combined",0,0.0143015576636299,0.00274607397236763,"2","MAA001857","type B pancreatic cell",16.8094614587082,-22.7019455679401,-13.8881124652566
"L9.MAA001857.3_38_F.1.1",6238,1455374,"Combined",0,0.00429105268991261,0.0120477622934036,"1","MAA001857","type B pancreatic cell",13.9319591116317,-21.0713763081867,5.63551307616623
"M20.MAA001857.3_38_F.1.1",5926,1012913,"Combined",0,0.00438383955540397,0.00763046776968999,"1","MAA001857","type B pancreatic cell",15.1965420025794,-23.0011919480572,4.75223378943002
"L8.MAA001857.3_38_F.1.1",6111,1868484,"Combined",0,0.00423251436507488,0.0110838519355799,"1","MAA001857","type B pancreatic cell",11.1383581334226,-17.9590301916029,5.45041442815655
"M19.MAA001857.3_38_F.1.1",4896,747896,"Combined",0,0.00997312788742835,0.0152347385197942,"8","MAA001857","pancreatic D cell",29.8588513335088,3.32715065479766,1.51403092005497
"O5.MAA001857.3_38_F.1.1",90,852,"Combined",0,0.9915783647003,0.00469483568075117,"6","MAA001857","udf",-13.1070245156817,-12.8178532098671,10.2731722196105
"P11.MAA001857.3_38_F.1.1",5360,980886,"Combined",0,0.00488787709089138,0.00984620027199899,"1","MAA001857","type B pancreatic cell",10.9134784540861,-14.8203297398163,4.66768577835291
"O6.MAA001857.3_38_F.1.1",4826,1506899,"Combined",0,0.00669716866647902,0.0136213508669128,"3","MAA001857","pancreatic PP cell",19.7745848504777,13.8546918836733,5.9491438423085
"H6.MAA001857.3_38_F.1.1",5183,2279537,"Combined",0,0.00927859963509709,0.020903367657555,"3","MAA001857","udf",13.4171488673048,16.7669665933928,5.39092434833499
"I14.MAA001857.3_38_F.1.1",5255,1018373,"Combined",0,0.00461540717137705,0.0125867437569535,"3","MAA001857","pancreatic A cell",18.7129765219814,19.6195372641721,8.05429187678928
"J19.MAA001857.3_38_F.1.1",5731,805060,"Combined",0,0.00616011357323622,0.0107072764762875,"3","MAA001857","pancreatic PP cell",31.5676852893653,-0.0606362127001492,-1.12055724939841
"L10.MAA001857.3_38_F.1.1",5327,840503,"Combined",0,0.00841750841750842,0.0133574776056718,"8","MAA001857","pancreatic D cell",31.3237979035986,1.37977604121131,-1.09421445760747
"M21.MAA001857.3_38_F.1.1",6096,1139597,"Combined",0,0.00480917017144294,0.0114224589920823,"1","MAA001857","type B pancreatic cell",18.5430977746684,-25.8623457651206,3.67366366736984
"O7.MAA001857.3_38_F.1.1",2545,443111,"Combined",0,0.0422203681448371,0.00436233810489922,"1","MAA001857","type B pancreatic cell",13.0342752842047,-21.5661034229992,-9.40967712368417
"P13.MAA001857.3_38_F.1.1",4741,696609,"Combined",0,0.00724816337582568,0.023900064455096,"3","MAA001857","pancreatic A cell",16.8612761620252,14.8674186936215,4.23994563085647
"P12.MAA001857.3_38_F.1.1",4631,480049,"Combined",0,0.00761166846863236,0.0150047182683434,"3","MAA001857","pancreatic PP cell",20.4208737486919,14.5597323876231,5.87727630935405
"M22.MAA001857.3_38_F.1.1",4818,1014773,"Combined",0,0.0108894726325485,0.0164283046553269,"8","MAA001857","pancreatic D cell",30.0889537790956,3.1939884598276,1.44979041068505
"O8.MAA001857.3_38_F.1.1",5842,1526181,"Combined",0,0.0046656471025575,0.00933965237412863,"1","MAA001857","type B pancreatic cell",10.5072441309598,-16.5183917659511,5.86732042101206
"P14.MAA001857.3_38_F.1.1",4556,610594,"Combined",0,0.00970999755101114,0.0166166061245279,"3","MAA001857","pancreatic A cell",16.0788057729033,16.95682574145,3.89804369309117
"H7.MAA001857.3_38_F.1.1",4523,1090661,"Combined",0,0.0212396877403352,0.00643829750949195,"2","MAA001857","type B pancreatic cell",15.1867890347527,-21.6279479894951,-15.7490244960924
"I15.MAA001857.3_38_F.1.1",5789,1005574,"Combined",0,0.00360874183524637,0.00677424038409903,"1","MAA001857","type B pancreatic cell",10.5398861178466,-18.4808055426539,1.51773460913614
"J20.MAA001857.3_38_F.1.1",5659,1157646,"Combined",0,0.00431766302618293,0.0160472199618882,"3","MAA001857","pancreatic A cell",19.9507579386976,17.917324485925,6.98546199714133
"L11.MAA001857.3_38_F.1.1",4996,877218,"Combined",0,0.00690465597288403,0.0160005836633539,"3","MAA001857","pancreatic A cell",20.506984560877,20.7944216568389,5.0938229484553
"H9.MAA001857.3_38_F.1.1",2754,200051,"Combined",0,0.0415800316197959,0.0040589649639342,"2","MAA001857","type B pancreatic cell",13.5805330563187,-20.9877965907124,-15.7545843171319
"H8.MAA001857.3_38_F.1.1",2054,354507,"Combined",0,0.0574605377553381,0.00252745361868736,"2","MAA001857","type B pancreatic cell",13.1588622217985,-21.2576163322159,-12.4401106624984
"I17.MAA001857.3_38_F.1.1",5307,866548,"Combined",0,0.00642320701714155,0.0127021238292628,"3","MAA001857","pancreatic A cell",20.1493561011492,21.2186810300894,5.43694130249715
"J22.MAA001857.3_38_F.1.1",5397,1061987,"Combined",0,0.00508052201122343,0.0156659168144243,"3","MAA001857","pancreatic A cell",17.0624253396428,19.3621701215456,6.07654952427602
"L13.MAA001857.3_38_F.1.1",4507,768652,"Combined",0,0.00551033689519233,0.00639170912194335,"1","MAA001857","type B pancreatic cell",8.95714656314231,-15.825683583168,0.482649202965992
"I16.MAA001857.3_38_F.1.1",5052,767095,"Combined",0,0.007311596969246,0.0202412999693649,"3","MAA001857","pancreatic A cell",21.1273133643307,22.3390678010625,5.69015120864486
"J21.MAA001857.3_38_F.1.1",5146,706240,"Combined",0,0.00821386090783596,0.00245950385138197,"2","MAA001857","type B pancreatic cell",16.5413146050672,-22.731737482132,-14.6414789962783
"L12.MAA001857.3_38_F.1.1",4351,507450,"Combined",0,0.0136221032620739,0.0160606956350379,"8","MAA001857","pancreatic D cell",30.7897962513046,3.14838127707425,1.60946027255441
"N2.MAA001857.3_38_F.1.1",4255,3050902,"Combined",0,0.0113127472810227,0.020642747620212,"4","MAA001857","udf",4.76772702075433,7.33771515792219,4.83347810735797
"O9.MAA001857.3_38_F.1.1",6412,1255605,"Combined",0,0.0047645242292425,0.0207963491703203,"8","MAA001857","pancreatic A cell",28.6538284587133,4.46124122299831,2.346556931883
"P15.MAA001857.3_38_F.1.1",4362,421738,"Combined",0,0.0126977586957641,0.021105520489024,"8","MAA001857","pancreatic D cell",29.4217134437274,3.04352767159869,1.73611041454405
"N4.MAA001857.3_38_F.1.1",4826,2877849,"Combined",0,0.00607610167981262,0.0237305709924322,"4","MAA001857","udf",5.63909490068487,7.53727488050081,4.76305735121198
"H10.MAA001857.3_38_F.1.1",5854,1400728,"Combined",0,0.00426946387874325,0.00725265718968993,"1","MAA001857","type B pancreatic cell",10.6864338997811,-20.8045961711547,3.45769971365706
"I18.MAA001857.3_38_F.1.1",4672,1057568,"Combined",0,0.00749748722968363,0.0124247329722533,"3","MAA001857","pancreatic A cell",19.4939505147882,16.8990886538161,8.39481357336329
"K4.MAA001857.3_38_F.1.1",5686,2859210,"Combined",0,0.00809837387261435,0.0286890434770444,"3","MAA001857","udf",16.3432009634371,13.6919895486269,5.20456527075569
"L15.MAA001857.3_38_F.1.1",3442,64729,"Combined",0,0.0138336608924844,0.00267268148743222,"2","MAA001857","type B pancreatic cell",15.1414102170901,-22.5954858476846,-15.8459207499144
"N5.MAA001857.3_38_F.1.1",4939,3275200,"Combined",0,0.006873832768979,0.0188815950170982,"4","MAA001857","udf",5.46825860517698,7.55373282953066,4.93385181122433
"O10.MAA001857.3_38_F.1.1",4398,513470,"Combined",0,0.0110647804859259,0.00428652112100025,"1","MAA001857","type B pancreatic cell",17.2330505670642,-23.064092958588,-13.8040024291096
"O12.MAA001857.3_38_F.1.1",4877,636250,"Combined",0,0.00635464510657969,0.0150098231827112,"3","MAA001857","pancreatic PP cell",23.6181920832329,16.3862902368496,6.81719893417772
"P18.MAA001857.3_38_F.1.1",5102,1083437,"Combined",0,0.00354550571511609,0.00821736750729392,"1","MAA001857","type B pancreatic cell",10.547719393708,-14.3536879072939,4.68081172067866
"P17.MAA001857.3_38_F.1.1",3462,245599,"Combined",0,0.0213580704417853,0.0036237932564872,"2","MAA001857","type B pancreatic cell",15.8290382019113,-22.3314319715039,-15.8944492960701
"B22.MAA001861.3_39_F.1.1",2260,172354,"Combined",0,0.0378756161416554,0.0110180210497,"5","MAA001861","pancreatic ductal cell",-22.7483649188454,-4.20257525632401,-18.3859383598875
"G21.MAA001861.3_39_F.1.1",3353,375886,"Combined",0,0.0193169662657518,0.0178032701404149,"5","MAA001861","pancreatic ductal cell",-22.3890148225341,-6.27365748412004,-22.4255381324085
"K2.MAA001861.3_39_F.1.1",347,76930,"Combined",0,0.0759714131283406,0.00509554140127389,"0","MAA001861","udf",-10.18014746673,7.67893296872223,23.1452673163574
"M22.MAA001861.3_39_F.1.1",4716,1051789,"Combined",0,0.0135273285237833,0.0257085784316056,"5","MAA001861","pancreatic ductal cell",-22.7990899956641,-6.81226472279516,-20.4331264154169
"O20.MAA001861.3_39_F.1.1",3695,630371,"Combined",0,0.00666404034037189,0.00895663030183812,"12","MAA001861","pancreatic stellate cell",-6.11638551454166,-32.5385326315931,0.546954670459326
"C1.MAA001861.3_39_F.1.1",669,22694,"Combined",0,0.216664940802872,0.00515554772186481,"0","MAA001861","udf",-12.3027745940492,-10.8889205097955,13.1097561903869
"G22.MAA001861.3_39_F.1.1",221,26440,"Combined",0,0.258781643351742,0.00162632375189107,"0","MAA001861","udf",-11.7591199592596,-0.933214789970321,23.0326243041351
"K8.MAA001861.3_39_F.1.1",1837,251358,"Combined",0,0.00389157485931679,0.00391871354800722,"0","MAA001861","pancreatic acinar cell",-11.1154624667512,11.6162413982272,17.9149302699445
"N1.MAA001861.3_39_F.1.1",337,123801,"Combined",0,0.102806786146521,0.00786746472160968,"0","MAA001861","udf",-8.52501092937135,7.39493774715043,23.827971611432
"O21.MAA001861.3_39_F.1.1",182,42842,"Combined",0,0.156205069623619,0.00212408384295785,"0","MAA001861","udf",-8.67000004022166,-4.26220076308648,23.13384831938
"N2.MAA001861.3_39_F.1.1",2975,454942,"Combined",0,0.00259140058405171,0.0111882393799649,"0","MAA001861","pancreatic acinar cell",-10.0840699628731,12.9423333816655,18.7699068175863
"O22.MAA001861.3_39_F.1.1",3591,522287,"Combined",0,0.0242787460091204,0.0294761309395026,"5","MAA001861","pancreatic ductal cell",-22.8764867757068,-6.72847332605974,-19.7207600249832
"C2.MAA001861.3_39_F.1.1",268,20323,"Combined",0,0.224224147803184,0.0109235841165182,"0","MAA001861","udf",-10.9191724789829,-4.61159528630242,21.6922695331732
"H1.MAA001861.3_39_F.1.1",2009,160805,"Combined",0,0.0251997429711085,0.00398619445912751,"7","MAA001861","pancreatic acinar cell",-13.4682660957658,20.3320943750982,7.54035811822307
"K11.MAA001861.3_39_F.1.1",5036,832918,"Combined",0,0.00444517753816769,0.005792887174968,"1","MAA001861","type B pancreatic cell",8.50381528439794,-16.193146160759,-0.302579450566336
"K16.MAA001861.3_39_F.1.1",2009,52514,"Combined",0,0.0519569612940497,0.00257074303995125,"7","MAA001861","pancreatic acinar cell",-14.6964841646872,24.4925357801746,0.552605429319053
"N5.MAA001861.3_39_F.1.1",448,31542,"Combined",0,0.21323987927465,0.00554815801154017,"0","MAA001861","udf",-15.5032634516494,1.11364177384804,20.4234650765931
"P2.MAA001861.3_39_F.1.1",163,33645,"Combined",0,0.156301720246753,0.00793580026749889,"0","MAA001861","udf",-12.2713386111674,-0.302716600268116,23.5052321662681
"C20.MAA001861.3_39_F.1.1",3331,204827,"Combined",0,0.0170788824585145,0.0108237683508522,"12","MAA001861","pancreatic stellate cell",-6.20636095363383,-34.2014336162654,1.80724203001925
"H6.MAA001861.3_39_F.1.1",313,33945,"Combined",0,0.0813509783226435,0.00120783620562675,"0","MAA001861","udf",-8.07364085046987,-7.64863996409435,21.1114377841301
"K20.MAA001861.3_39_F.1.1",832,297837,"Combined",0,0.0171369171369171,0.00555001561256661,"0","MAA001861","pancreatic acinar cell",-7.24695583914686,6.1162692836154,24.7506163529533
"N6.MAA001861.3_39_F.1.1",247,30617,"Combined",0,0.20576409245376,0.00516053173073783,"0","MAA001861","udf",-12.5079260833488,0.620481237460437,23.6837348588178
"P3.MAA001861.3_39_F.1.1",141,191,"Combined",0,0.96415837868268,0.0366492146596859,"6","MAA001861","udf",-14.1647728080028,-13.2418047571245,6.10356739186898
"A1.MAA001861.3_39_F.1.1",439,26827,"Combined",0,0.223620999016033,0.0050322436351437,"0","MAA001861","udf",-12.4458247957946,-11.8442670884928,12.1154856918048
"C21.MAA001861.3_39_F.1.1",213,24736,"Combined",0,0.239687711317391,0.00529592496765847,"0","MAA001861","udf",-7.75802707977288,-7.47400165397952,20.5646094609519
"H8.MAA001861.3_39_F.1.1",4124,320697,"Combined",0,0.0123191775717053,0.0195386922858648,"5","MAA001861","pancreatic ductal cell",-22.0305602745634,-6.71476076190585,-21.8817156603073
"N9.MAA001861.3_39_F.1.1",172,20104,"Combined",0,0.27771789897248,0.00293473935535217,"0","MAA001861","udf",-12.2966016551362,-0.107672955925366,22.1095067794825
"P4.MAA001861.3_39_F.1.1",240,355,"Combined",0,0.94829595106321,0.0225352112676056,"6","MAA001861","udf",-14.2575101283783,-18.6771691688771,3.53714999310506
"A2.MAA001861.3_39_F.1.1",246,343,"Combined",0,0.970676241771394,0.0116618075801749,"6","MAA001861","udf",-15.662285311266,-16.4342593114557,3.1606800210011
"C22.MAA001861.3_39_F.1.1",3495,281601,"Combined",0,0.0217296148074037,0.0184516390211683,"5","MAA001861","pancreatic ductal cell",-20.0861360870038,-3.79837556074458,-21.1331611450146
"H18.MAA001861.3_39_F.1.1",2047,331855,"Combined",0,0.0191671100076846,0.00366726431724699,"7","MAA001861","pancreatic acinar cell",-12.8433484193145,19.3844826857689,9.96942900800025
"K22.MAA001861.3_39_F.1.1",4317,685672,"Combined",0,0.0123799633282296,0.0355957367370988,"11","MAA001861","leukocyte",-25.3517810050451,-8.45343118824514,1.90523449888901
"N11.MAA001861.3_39_F.1.1",2253,113295,"Combined",0,0.0359841394098227,0.00413080895008606,"7","MAA001861","pancreatic acinar cell",-15.006105900191,24.7276137363257,0.639242331275233
"P5.MAA001861.3_39_F.1.1",3659,678585,"Combined",0,0.016620438400473,0.0246925587804033,"5","MAA001861","pancreatic ductal cell",-22.9223592766771,-6.50576042234062,-19.0554817324194
"A3.MAA001861.3_39_F.1.1",4309,366665,"Combined",0,0.0164723743716571,0.0271501234096519,"5","MAA001861","pancreatic ductal cell",-22.9280104389736,-7.11893062162243,-19.9889513284615
"D7.MAA001861.3_39_F.1.1",956,248311,"Combined",0,0.014001119771916,0.00508233626379822,"0","MAA001861","pancreatic acinar cell",-9.62888695105156,10.8270414067562,21.4709609059064
"H21.MAA001861.3_39_F.1.1",3420,414625,"Combined",0,0.0205238204354697,0.0224371419957793,"5","MAA001861","pancreatic ductal cell",-22.297271149392,-6.04365400619959,-22.4699417057873
"L1.MAA001861.3_39_F.1.1",316,51175,"Combined",0,0.244504480564536,0.00246213971665852,"0","MAA001861","udf",-11.9939414910731,-0.58753818907913,21.8162841565479
"A5.MAA001861.3_39_F.1.1",219,45361,"Combined",0,0.162184625614126,0.00738519873900487,"0","MAA001861","udf",-11.1715212410239,3.23704503995473,23.9643537141021
"A4.MAA001861.3_39_F.1.1",370,77511,"Combined",0,0.144536294105312,0.0046574034653146,"0","MAA001861","udf",-10.6520036833736,3.94390089889864,24.401541959032
"D8.MAA001861.3_39_F.1.1",4383,452587,"Combined",0,0.00761957803982792,0.0112199422431488,"3","MAA001861","pancreatic PP cell",19.9008530037593,15.0765064849631,5.88183944156082
"H22.MAA001861.3_39_F.1.1",3015,397548,"Combined",0,0.0189353463912285,0.0130952740298027,"10","MAA001861","endothelial cell",-35.0638944035128,7.62681886505946,-5.60771926794172
"L2.MAA001861.3_39_F.1.1",5639,492572,"Combined",0,0.00806321690939554,0.0213775854088336,"5","MAA001861","pancreatic ductal cell",-22.7331251982775,-7.04207831043051,-21.6813939606454
"N13.MAA001861.3_39_F.1.1",1843,114195,"Combined",0,0.0492069439240664,0.00358159288935593,"7","MAA001861","pancreatic acinar cell",-15.1734956448984,24.4282360064173,0.712931154062488
"P6.MAA001861.3_39_F.1.1",469,40357,"Combined",0,0.162265952588533,0.0077557796664767,"0","MAA001861","udf",-12.9919213271128,6.00369783775893,23.7785751357066
"D15.MAA001861.3_39_F.1.1",4218,421233,"Combined",0,0.0091969055117925,0.022130269945612,"10","MAA001861","endothelial cell",-34.9745678849067,5.5938776981264,-7.11300167061542
"A6.MAA001861.3_39_F.1.1",106,142,"Combined",0,0.985976693659885,0.028169014084507,"6","MAA001861","udf",-13.1777244573681,-12.9255596843193,7.08099989150444
"D17.MAA001861.3_39_F.1.1",2235,179821,"Combined",0,0.0227703778578455,0.00607270563504819,"7","MAA001861","pancreatic acinar cell",-14.1771874881864,22.6067870274648,4.08433432653404
"I2.MAA001861.3_39_F.1.1",3854,345179,"Combined",0,0.0127334246677211,0.00299265019019118,"1","MAA001861","type B pancreatic cell",13.9398598748125,-22.7332443428813,-1.12421126674715
"L12.MAA001861.3_39_F.1.1",3169,113142,"Combined",0,0.0277223979100784,0.00848491276449064,"7","MAA001861","pancreatic acinar cell",-17.2561136285957,25.349067241337,1.36732409642649
"I1.MAA001861.3_39_F.1.1",280,32126,"Combined",0,0.190087228356779,0.00566519330137583,"0","MAA001861","udf",-12.7303539032626,2.04378567087546,23.1997806872619
"L9.MAA001861.3_39_F.1.1",3940,538854,"Combined",0,0.0101528157668986,0.00687570288055763,"6","MAA001861","pancreatic stellate cell",-15.8904952523262,-20.7064880216574,-5.26211021967728
"N14.MAA001861.3_39_F.1.1",172,29139,"Combined",0,0.190493388154239,0.00686365352277017,"0","MAA001861","udf",-12.0590427362562,-0.0484497837684227,23.8088247577245
"P7.MAA001861.3_39_F.1.1",202,294,"Combined",0,0.953229398663697,0.0272108843537415,"6","MAA001861","udf",-13.0071193478519,-16.0894182335464,4.95563145074654
